Valueset OID,Code,Display,Code System OID,Status,Date,FHIR ValueSet Identifier,FHIR Code System URI
,110820,Nuclear Medicine Projection Activity,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110821,Nuclear Medicine Tomographic Activity,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110822,Spatial Displacement X Component,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110823,Spatial Displacement Y Component,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110824,Spatial Displacement Z Component,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110825,Hemodynamic Resistance,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110826,Indexed Hemodynamic Resistance,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110827,Tissue Velocity,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110828,Flow Velocity,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110829,Flow Variance,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110830,Elasticity,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110831,Perfusion,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110832,Speed of sound,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110833,Ultrasound Attenuation,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110834,RGB R Component,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110835,RGB G Component,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110836,RGB B Component,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110837,YBR FULL Y Component,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110838,YBR FULL CB Component,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110839,YBR FULL CR Component,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110840,YBR PARTIAL Y Component,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110841,YBR PARTIAL CB Component,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110842,YBR PARTIAL CR Component,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110843,YBR ICT Y Component,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110844,YBR ICT CB Component,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110845,YBR ICT CR Component,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110846,YBR RCT Y Component,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110847,YBR RCT CB Component,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110848,YBR RCT CR Component,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110849,Echogenicity,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110850,X-Ray Attenuation,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110851,X-Ray Attenuation Coefficient,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110852,MR signal intensity,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110853,Binary Segmentation,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110854,Fractional Probabilistic Segmentation,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110855,Fractional Occupancy Segmentation,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110856,Linear Displacement,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110857,Photon Energy,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110858,Time,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110859,Angle,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110860,Left-Right Axis,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110861,Head-Foot Axis,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110862,Anterior-Posterior Axis,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110863,Apex-Base Axis,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110864,Anterior-Inferior Axis,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110865,Septum-Wall Axis,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110866,Right To Left,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110867,Left To Right,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110868,Head To Foot,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110869,Foot To Head,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110870,Anterior To Posterior,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110871,Posterior To Anterior,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110872,Apex To Base,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110873,Base To Apex,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110874,Anterior To Inferior,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110875,Inferior To Anterior,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110876,Septum To Wall,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,110877,Wall To Septum,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113000,Of Interest,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113001,Rejected for Quality Reasons,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113002,For Referring Provider,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113003,For Surgery,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113004,For Teaching,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113005,For Conference,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113006,For Therapy,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113007,For Patient,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113008,For Peer Review,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113009,For Research,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113010,Quality Issue,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113011,Document Title Modifier,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113012,Key Object Description,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113013,Best In Set,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113014,Study,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113015,Series,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113016,Performed Procedure Step,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113017,Stage-View,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113018,For Printing,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113020,For Report Attachment,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113026,Double exposure,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113030,Manifest,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113031,Signed Manifest,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113032,Complete Study Content,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113033,Signed Complete Study Content,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113034,Complete Acquisition Content,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113035,Signed Complete Acquisition Content,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113036,Group of Frames for Display,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113037,Rejected for Patient Safety Reasons,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113040,Lossy Compression,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113041,Apparent Diffusion Coefficient,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113042,Pixel by pixel addition,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113043,Diffusion weighted,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113044,Diffusion Anisotropy,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113045,Diffusion Attenuated,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113046,Pixel by pixel division,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113047,Pixel by pixel mask,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113048,Pixel by pixel Maximum,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113049,Pixel by pixel mean,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113050,Metabolite Maps from spectroscopy data,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113051,Pixel by pixel Minimum,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113052,Mean Transit Time,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113053,Pixel by pixel multiplication,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113054,Negative Enhancement Integral,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113055,Regional Cerebral Blood Flow,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113056,Regional Cerebral Blood Volume,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113057,R-Coefficient Map,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113058,Proton Density map,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113059,Signal Change Map,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113060,Signal to Noise Map,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113061,Standard Deviation,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113062,Pixel by pixel subtraction,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113063,T1 Map,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113064,T2* Map,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113065,T2 Map,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113066,Time Course of Signal,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113067,Temperature encoded,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113068,Student’s T-Test,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113069,Time To Peak map,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113070,Velocity encoded,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113071,Z-Score Map,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113072,Multiplanar reformatting,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113073,Curved multiplanar reformatting,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113074,Volume rendering,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113075,Surface rendering,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113076,Segmentation,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113077,Volume editing,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113078,Maximum intensity projection,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113079,Minimum intensity projection,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113080,Glutamate and glutamine,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113081,Choline/Creatine Ratio,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113082,N-acetylaspartate /Creatine Ratio,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113083,N-acetylaspartate /Choline Ratio,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113085,Spatial resampling,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113086,Edge enhancement,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113087,Smoothing,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113088,Gaussian blur,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113089,Unsharp mask,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113090,Image stitching,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113091,Spatially-related frames extracted from the volume,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113092,Temporally-related frames extracted from the set of volumes,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113093,Polar to Rectangular Scan Conversion,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113094,Creatine and Choline,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113095,Lipid and Lactate,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113096,Creatine+Choline/ Citrate Ratio,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113097,Multi-energy proportional weighting,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113100,Basic Application Confidentiality Profile,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113101,Clean Pixel Data Option,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113102,Clean Recognizable Visual Features Option,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113103,Clean Graphics Option,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113104,Clean Structured Content Option,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113105,Clean Descriptors Option,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113106,Retain Longitudinal Temporal Information With Full Dates Option,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113107,Retain Longitudinal Temporal Information With Modified Dates Option,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113108,Retain Patient Characteristics Option,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113109,Retain Device Identity Option,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113110,Retain UIDs Option,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113111,Retain Safe Private Option,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113601,Small: < 32.0 cm lateral thickness,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113602,Medium: 32.0–38.0 cm lateral thickness,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113603,Large: > 38.0 cm lateral thickness,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113611,Stationary Acquisition,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113612,Stepping Acquisition,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113613,Rotational Acquisition,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113620,Plane A,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113621,Plane B,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113622,Single Plane,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113630,Continuous,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113631,Pulsed,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113650,Strip filter,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113651,Wedge filter,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113652,Butterfly filter,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113661,Outline of lobulations,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113662,Inner limits of fuzzy margin,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113663,Outer limits of fuzzy margin,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113664,Outline of spiculations,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113665,Linear spiculation,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113666,Pixelated spiculations,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113669,Orthogonal location arc,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,113670,Orthogonal location arc inner margin,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
